F,2,20060411INTWB1T RIB00100029584,02,3,ebap1t,,,,,SRIBG010A,20060411,15283634,,0013884,01391,0001158050,TDANIDB,D0,SACL7216A001,,,,,,,RIBG015101,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029584,06,3,ebap1t,,,,,SRIBG110A,20060411,15284013,,0018190,01749,0001158120,TDANIDB,D0,SACL7216B002,,,,,,,RIBG015101 0,0155290298,10.160.64.72 , , , ,
F,2,20060411INTWB1T RIB00100029584,06,3,ebap1t,,,,,SRIBG110A,20060411,15284013,,0018190,01749,0001158120,TDANIDB,D0,SACL7216B002,,,,,,,RIBG015101 0,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029585,02,3,ebap1t,,,,,SRIBG010A,20060411,15284258,,0013884,01391,0001158050,TDANIDB,D0,,,,,,,,RIBG015201,0155290298,10.160.64.72 , , , ,
F,2,20060411INTWB1T RIB00100029585,02,3,ebap1t,,,,,SRIBG010A,20060411,15284260,,0013884,01391,0001158050,TDANIDB,D0,SACL7216A001,,,,,,,RIBG015201,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029585,06,3,ebap1t,,,,,SRIBG110A,20060411,15284533,,0018190,01749,0001158120,TDANIDB,D0,SACL7216B003,,,,,,,RIBG015201 0,0155290298,10.160.64.72 , , , ,
F,2,20060411INTWB1T RIB00100029585,06,3,ebap1t,,,,,SRIBG110A,20060411,15284534,,0018190,01749,0001158120,TDANIDB,D0,SACL7216B003,,,,,,,RIBG015201 0,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029586,02,3,ebap1t,,,,,SRIBG010A,20060411,15291869,,0013884,01391,0001158050,TDANIDB,D0,,,,,,,,RIBG016101,0155290298,10.160.64.72 , , , ,
F,2,20060411INTWB1T RIB00100029586,02,3,ebap1t,,,,,SRIBG010A,20060411,15291872,,0013884,01391,0001158050,TDANIDB,D0,,,,,,,,RIBG016101,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029586,02,3,ebap1t,,,,,SRIBG110A,20060411,15291874,,0018190,01749,0001158120,TDANIDB,D0,SRIBG110A,,,,,,,RIBG016101 1,0155290298,10.160.64.72 , , , ,
F,2,20060411INTWB1T RIB00100029586,02,3,ebap1t,,,,,SRIBG110A,20060411,15291875,,0018190,01749,0001158120,TDANIDB,D0,SRIBG110A,,,,,,,RIBG016101 1,0155290298,10.160.64.72 , , , ,
S,1,20060411INTWB1T RIB00100029587,02,3,ebap1t,,,,,SRIBF030A,20060411,15302382,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029587,02,3,ebap1t,,,,,SRIBF030A,20060411,15302384,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029587,04,3,ebap1t,,,,,SRIBF130A,20060411,15302484,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029587,04,3,ebap1t,,,,,SRIBF130A,20060411,15302485,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029588,02,3,ebap1t,,,,,SRIBD030A,20060411,15305007,,0012977,01784,0001158033,TDANIDB,D0,,,,,,,,RIBD321001,0155290298,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029588,02,3,ebap1t,,,,,SRIBD030A,20060411,15305010,,0012977,01784,0001158033,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001,0155290298,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029588,04,3,ebap1t,,,,,SRIBD130A,20060411,15305052,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029588,04,3,ebap1t,,,,,SRIBD130A,20060411,15305052,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,203.227.167.65 , , , ,
S,1,20060411devap00111153052741599,00,5,coreapd,,,,,SPFMIPPR,20060411,153052746134,,0013220,1030,5760,5760,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
S,1,20060411INTWB1T RIB00100029589,02,3,ebap1t,,,,,SRIBD030A,20060411,15310864,,0012977,01784,0001158033,TDANIDB,D0,,,,,,,,RIBD321001,0155290298,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029589,02,3,ebap1t,,,,,SRIBD030A,20060411,15310867,,0012977,01784,0001158033,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001,0155290298,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029589,04,3,ebap1t,,,,,SRIBD130A,20060411,15310988,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029589,04,3,ebap1t,,,,,SRIBD130A,20060411,15310989,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,203.227.167.65 , , , ,
S,1,20060411devap00114153146747028,00,5,coreapd,,,,,SPFMIPPR,20060411,153146750902,,0014385,1033,5761,5761,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
I,I,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153146939156,=- TXBEGIN_SVC_DONE[] -=
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153146939330,* DLCALL [mpfmsinit] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153146951783,* DLCALL [mpfmscntl] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153146954775,* DLCALL [mpfmscntl] 출구 RC [0][0] ERRCODE [] [00.002992]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147038841,* DLCALL [mpfm_is_testsvr] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147039392,* DLCALL [mpfm_is_testsvr] 출구 RC [1][0] ERRCODE [] [00.000551]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147050811,* DLCALL [mcpmopcntl] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147061394,* DLCALL [mcpmopcntl] 출구 RC [0][0] ERRCODE [] [00.010583]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147061493,* DLCALL [mpfmsinit] 출구 RC [0][0] ERRCODE [] [00.122163]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147087658,* DLCALL [mpfminit01] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147092140,* DLCALL [mpfmaplog] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147100834,* DLCALL [mpfmaplog] 출구 RC [0][0] ERRCODE [] [00.008694]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147100924,* DLCALL [mpfminit01] 출구 RC [0][0] ERRCODE [] [00.013266]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147101162,* DLCALL [spfm0001a] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147202462,* DLCALL [spfm0001a] 출구 RC [0][0] ERRCODE [] [00.101300]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147202758,* DLCALL [mpfmfini01] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147205786,* DLCALL [mpfmaplog] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147206397,* DLCALL [mcpmapessen] 입구 tdlseqno [1144736858]
I,E,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147212988,[AP:PFM10001] 세무업무모듈(mtxmtaxstock)을 수행하지 않았습니다. tax_flag=[0]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147213044,* DLCALL [mcpmapessen] 출구 RC [0][0] ERRCODE [PFM10001] [00.006647]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147225556,* DLCALL [mpfmaplog] 출구 RC [0][0] ERRCODE [PFM10001] [00.019770]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147225661,* DLCALL [mpfmfini01] 출구 RC [0][0] ERRCODE [PFM10001] [00.022903]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147225957,* DLCALL [mpfmsfini] 입구 tdlseqno [1144736858]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147236198,* DLCALL [mpfmsfini] 출구 RC [0][0] ERRCODE [] [00.010241]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147296803,* TPAPI [TX_COMMIT:] 입구 flags [0]
I,T,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147299728,* TPAPI [TX_COMMIT:] 출구 tperrno [0] tperrstr [][00.002925]
I,I,20060411devap00114153146747028,00,5,coreapd,SPFM0001A,20060411,153147299832,=-=-=-=-=- COMMIT_SVC 완료[] =-=-=-=-=-
F,2,20060411devap00114153146747028,00,5,coreapd,,,,,SPFM0001A,20060411,153147300642,,0014394,1086,5761,5761,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
S,1,20060411devap00117153217680371,00,5,coreapd,,,,,SPFMIPPR,20060411,153217684168,,0014385,1033,5761,5761,,SPFMSELFCHK0,,1000,1237,,,,,, , , , ,
O,1,20060411devap00117153217680371,00,5,coreapd,,,,,SPFMSELFCHK,20060411,153217728252,,0014406,1035,5761,5761,,SPFMSELFCHK0,,1000,1237,,,,,, , , , ,
S,1,20060411devap00118153242617342,00,5,coreapd,,,,,SPFMIPPR,20060411,153242620502,,0014385,1033,5761,5761,,SPFMSELFCHK0,,1000,1237,,,,,, , , , ,
O,1,20060411devap00118153242617342,00,5,coreapd,,,,,SPFMSELFCHK,20060411,153242653532,,0017410,1035,5761,5761,,SPFMSELFCHK0,,1000,1237,,,,,, , , , ,
S,1,20060411INTWB1T RIB00100029590,02,3,ebap1t,,,,,SRIBF030A,20060411,15331559,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029590,02,3,ebap1t,,,,,SRIBF030A,20060411,15331562,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029590,04,3,ebap1t,,,,,SRIBF130A,20060411,15331702,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029590,04,3,ebap1t,,,,,SRIBF130A,20060411,15331702,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029591,02,3,ebap1t,,,,,SRIBF030A,20060411,15332197,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029591,02,3,ebap1t,,,,,SRIBF030A,20060411,15332199,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029591,04,3,ebap1t,,,,,SRIBF130A,20060411,15332310,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
